sequence_a_bmrb_id,sequence_a_pdb_id,sequence_a_chain_id,sequence_a_length,sequence_b_bmrb_id,sequence_b_pdb_id,sequence_b_chain_id,sequence_b_length,global_identity,exact_matches,alignment_columns,mismatches,sequence_a_gap_columns,sequence_b_gap_columns,alignment_score,identity_threshold,component_edge
4603,1DV5,A,80,4641,1FO7,A,107,0.2037037037037037,22,108,57,28,1,-64,0.4,False
4603,1DV5,A,80,4648,1FZT,A,211,0.2129629629629629,46,216,29,136,5,-124,0.4,False
4603,1DV5,A,80,4649,1G03,A,134,0.2335766423357664,32,137,45,57,3,-73,0.4,False
4603,1DV5,A,80,4664,1JZU,A,157,0.225,36,160,41,80,3,-88,0.4,False
4603,1DV5,A,80,4668,1IX5,A,151,0.2641509433962264,42,159,30,79,8,-75,0.4,False
4603,1DV5,A,80,4688,1ILY,A,90,0.2474226804123711,24,97,49,17,7,-49,0.4,False
4603,1DV5,A,80,4697,1D1N,A,99,0.2641509433962264,28,106,45,26,7,-50,0.4,False
4603,1DV5,A,80,4700,1CF4,A,184,0.2096774193548387,39,186,39,106,2,-108,0.4,False
4603,1DV5,A,80,4701,1D9S,A,136,0.2335766423357664,32,137,47,57,1,-73,0.4,False
4603,1DV5,A,80,4706,1CX1,A,153,0.2229299363057325,35,157,41,77,4,-87,0.4,False
4603,1DV5,A,80,4716,1N4C,A,182,0.2108108108108108,39,185,38,105,3,-107,0.4,False
4603,1DV5,A,80,4717,1F7W,A,144,0.2620689655172414,38,145,41,65,1,-69,0.4,False
4603,1DV5,A,80,4735,1JYT,A,163,0.2455089820359281,41,167,35,87,4,-85,0.4,False
4603,1DV5,A,80,4751,1IVM,A,130,0.2238805970149253,30,134,46,54,4,-74,0.4,False
4603,1DV5,A,80,4775,1DUJ,A,187,0.2164948453608247,42,194,31,114,7,-110,0.4,False
4603,1DV5,A,80,4779,1PLO,A,122,0.2222222222222222,28,126,48,46,4,-70,0.4,False
4603,1DV5,A,80,4791,1JR6,A,138,0.226950354609929,32,141,45,61,3,-77,0.4,False
4603,1DV5,A,80,4797,1KD6,A,179,0.2432432432432432,45,185,29,105,6,-95,0.4,False
4603,1DV5,A,80,4814,1LS4,A,164,0.2634730538922156,44,167,33,87,3,-79,0.4,False
4603,1DV5,A,80,4825,1M58,A,106,0.2589285714285714,29,112,45,32,6,-54,0.4,False
4603,1DV5,A,80,4841,1E91,A,85,0.2596153846153846,27,104,34,24,19,-50,0.4,False
4619,1E0E,A,47,4636,1F2H,A,169,0.1529411764705882,26,170,20,123,1,-118,0.4,False
4619,1E0E,A,47,4641,1FO7,A,107,0.2,22,110,22,63,3,-66,0.4,False
4619,1E0E,A,47,4648,1FZT,A,211,0.1469194312796208,31,211,16,164,0,-149,0.4,False
4619,1E0E,A,47,4649,1G03,A,134,0.1777777777777777,24,135,22,88,1,-87,0.4,False
4619,1E0E,A,47,4664,1JZU,A,157,0.1592356687898089,25,157,22,110,0,-107,0.4,False
4619,1E0E,A,47,4668,1IX5,A,151,0.1644736842105263,25,152,21,105,1,-102,0.4,False
4619,1E0E,A,47,4688,1ILY,A,90,0.2340425531914893,22,94,21,47,4,-50,0.4,False
4619,1E0E,A,47,4697,1D1N,A,99,0.2079207920792079,21,101,24,54,2,-59,0.4,False
4619,1E0E,A,47,4700,1CF4,A,184,0.1559139784946236,29,186,16,139,2,-128,0.4,False
4619,1E0E,A,47,4701,1D9S,A,136,0.1594202898550724,22,138,23,91,2,-94,0.4,False
4619,1E0E,A,47,4706,1CX1,A,153,0.1548387096774193,24,155,21,108,2,-107,0.4,False
4619,1E0E,A,47,4716,1N4C,A,182,0.1593406593406593,29,182,18,135,0,-124,0.4,False
4619,1E0E,A,47,4717,1F7W,A,144,0.1793103448275862,26,145,20,98,1,-93,0.4,False
4619,1E0E,A,47,4735,1JYT,A,163,0.1626506024096385,27,166,17,119,3,-112,0.4,False
4619,1E0E,A,47,4751,1IVM,A,130,0.183206106870229,24,131,22,84,1,-83,0.4,False
4619,1E0E,A,47,4775,1DUJ,A,187,0.1481481481481481,28,189,17,142,2,-133,0.4,False
4619,1E0E,A,47,4779,1PLO,A,122,0.1626016260162601,20,123,26,76,1,-83,0.4,False
4619,1E0E,A,47,4791,1JR6,A,138,0.1870503597122302,26,139,20,92,1,-87,0.4,False
4619,1E0E,A,47,4797,1KD6,A,179,0.1444444444444444,26,180,20,133,1,-128,0.4,False
4619,1E0E,A,47,4814,1LS4,A,164,0.1746987951807229,29,166,16,119,2,-108,0.4,False
4619,1E0E,A,47,4825,1M58,A,106,0.1869158878504672,20,107,26,60,1,-67,0.4,False
4619,1E0E,A,47,4841,1E91,A,85,0.2441860465116279,21,86,25,39,1,-44,0.4,False
4621,1E4U,A,78,4636,1F2H,A,169,0.2247191011235955,40,178,29,100,9,-98,0.4,False
4621,1E4U,A,78,4641,1FO7,A,107,0.2342342342342342,26,111,48,33,4,-59,0.4,False
4621,1E4U,A,78,4648,1FZT,A,211,0.1886792452830188,40,212,37,134,1,-132,0.4,False
4621,1E4U,A,78,4649,1G03,A,134,0.2043795620437956,28,137,47,59,3,-81,0.4,False
4621,1E4U,A,78,4664,1JZU,A,157,0.2138364779874214,34,159,42,81,2,-91,0.4,False
4621,1E4U,A,78,4668,1IX5,A,151,0.2077922077922078,32,154,43,76,3,-90,0.4,False
4621,1E4U,A,78,4688,1ILY,A,90,0.2323232323232323,23,99,46,21,9,-53,0.4,False
4621,1E4U,A,78,4697,1D1N,A,99,0.203883495145631,21,103,53,25,4,-61,0.4,False
4621,1E4U,A,78,4700,1CF4,A,184,0.2,37,185,40,107,1,-111,0.4,False
4621,1E4U,A,78,4701,1D9S,A,136,0.2222222222222222,32,144,38,66,8,-80,0.4,False
4621,1E4U,A,78,4706,1CX1,A,153,0.2165605095541401,34,157,40,79,4,-89,0.4,False
4621,1E4U,A,78,4716,1N4C,A,182,0.1956521739130435,36,184,40,106,2,-112,0.4,False
4621,1E4U,A,78,4717,1F7W,A,144,0.2317880794701986,35,151,36,73,7,-81,0.4,False
4621,1E4U,A,78,4735,1JYT,A,163,0.2202380952380952,37,168,36,90,5,-94,0.4,False
4621,1E4U,A,78,4751,1IVM,A,130,0.225563909774436,30,133,45,55,3,-73,0.4,False
4621,1E4U,A,78,4775,1DUJ,A,187,0.1894736842105263,36,190,39,112,3,-118,0.4,False
4621,1E4U,A,78,4779,1PLO,A,122,0.238095238095238,30,126,44,48,4,-66,0.4,False
4621,1E4U,A,78,4791,1JR6,A,138,0.1928571428571428,27,140,49,62,2,-86,0.4,False
4621,1E4U,A,78,4797,1KD6,A,179,0.1703296703296703,31,182,44,104,3,-120,0.4,False
4621,1E4U,A,78,4814,1LS4,A,164,0.1964285714285714,33,168,41,90,4,-102,0.4,False
4621,1E4U,A,78,4825,1M58,A,106,0.2410714285714285,27,112,45,34,6,-58,0.4,False
4621,1E4U,A,78,4841,1E91,A,85,0.231578947368421,22,95,46,17,10,-51,0.4,False
4622,1E52,A,56,4636,1F2H,A,169,0.2071005917159763,35,169,21,113,0,-99,0.4,False
4622,1E52,A,56,4641,1FO7,A,107,0.1981981981981982,22,111,30,55,4,-67,0.4,False
4622,1E52,A,56,4648,1FZT,A,211,0.1698113207547169,36,212,19,156,1,-140,0.4,False
4622,1E52,A,56,4649,1G03,A,134,0.2238805970149253,30,134,26,78,0,-74,0.4,False
4622,1E52,A,56,4664,1JZU,A,157,0.1847133757961783,29,157,27,101,0,-99,0.4,False
4622,1E52,A,56,4668,1IX5,A,151,0.2091503267973856,32,153,22,97,2,-89,0.4,False
4622,1E52,A,56,4688,1ILY,A,90,0.2346938775510204,23,98,25,42,8,-52,0.4,False
4622,1E52,A,56,4697,1D1N,A,99,0.2,20,100,35,44,1,-60,0.4,False
4622,1E52,A,56,4700,1CF4,A,184,0.1684782608695652,31,184,25,128,0,-122,0.4,False
4622,1E52,A,56,4701,1D9S,A,136,0.2101449275362318,29,138,25,82,2,-80,0.4,False
4622,1E52,A,56,4706,1CX1,A,153,0.1870967741935484,29,155,25,99,2,-97,0.4,False
4622,1E52,A,56,4716,1N4C,A,182,0.180327868852459,33,183,22,127,1,-117,0.4,False
4622,1E52,A,56,4717,1F7W,A,144,0.2054794520547945,30,146,24,90,2,-86,0.4,False
4622,1E52,A,56,4735,1JYT,A,163,0.2024539877300613,33,163,23,107,0,-97,0.4,False
4622,1E52,A,56,4751,1IVM,A,130,0.183206106870229,24,131,31,75,1,-83,0.4,False
4622,1E52,A,56,4775,1DUJ,A,187,0.160427807486631,30,187,26,131,0,-127,0.4,False
4622,1E52,A,56,4779,1PLO,A,122,0.192,24,125,29,69,3,-77,0.4,False
4622,1E52,A,56,4791,1JR6,A,138,0.1739130434782608,24,138,32,82,0,-90,0.4,False
4622,1E52,A,56,4797,1KD6,A,179,0.1611111111111111,29,180,26,124,1,-122,0.4,False
4622,1E52,A,56,4814,1LS4,A,164,0.206060606060606,34,165,21,109,1,-97,0.4,False
4622,1E52,A,56,4825,1M58,A,106,0.2336448598130841,25,107,30,51,1,-57,0.4,False
4622,1E52,A,56,4841,1E91,A,85,0.264367816091954,23,87,31,31,2,-41,0.4,False
4636,1F2H,A,169,4637,1F43,A,61,0.1823529411764705,31,170,29,1,109,-108,0.4,False
4636,1F2H,A,169,4661,1C15,A,97,0.2320441988950276,42,181,43,12,84,-97,0.4,False
4636,1F2H,A,169,4666,1DCZ,A,77,0.2247191011235955,40,178,28,9,101,-98,0.4,False
4636,1F2H,A,169,4677,1EXK,A,79,0.2093023255813953,36,172,40,3,93,-100,0.4,False
4636,1F2H,A,169,4721,1D8J,A,81,0.2105263157894736,36,171,43,2,90,-99,0.4,False
4636,1F2H,A,169,4740,1GH9,A,71,0.1929824561403508,33,171,36,2,100,-105,0.4,False
4636,1F2H,A,169,4752,1J9I,A,68,0.2176470588235294,37,170,30,1,102,-96,0.4,False
4636,1F2H,A,169,4757,1DV0,A,45,0.1705882352941176,29,170,15,1,125,-112,0.4,False
4636,1F2H,A,169,4759,1QPU,A,106,0.2571428571428571,45,175,55,6,69,-85,0.4,False
4636,1F2H,A,169,4771,1S62,A,102,0.2383720930232558,41,172,58,3,70,-90,0.4,False
4636,1F2H,A,169,4781,1F6U,A,55,0.1538461538461538,26,169,29,0,114,-117,0.4,False
4636,1F2H,A,169,4792,2AN7,A,83,0.2441860465116279,42,172,38,3,89,-88,0.4,False
4636,1F2H,A,169,4829,1JXS,A,98,0.2228571428571428,39,175,53,6,77,-97,0.4,False
4636,1F2H,A,169,4833,1G6E,A,87,0.2023121387283237,35,173,48,4,86,-103,0.4,False
4637,1F43,A,61,4641,1FO7,A,107,0.2181818181818181,24,110,34,49,3,-62,0.4,False
4637,1F43,A,61,4648,1FZT,A,211,0.1877934272300469,40,213,19,152,2,-133,0.4,False
4637,1F43,A,61,4649,1G03,A,134,0.2230215827338129,31,139,25,78,5,-77,0.4,False
4637,1F43,A,61,4664,1JZU,A,157,0.1962025316455696,31,158,29,97,1,-96,0.4,False
4637,1F43,A,61,4668,1IX5,A,151,0.2026143790849673,31,153,28,92,2,-91,0.4,False
4637,1F43,A,61,4688,1ILY,A,90,0.217391304347826,20,92,39,31,2,-52,0.4,False
4637,1F43,A,61,4697,1D1N,A,99,0.2307692307692307,24,104,32,43,5,-56,0.4,False
4637,1F43,A,61,4700,1CF4,A,184,0.1739130434782608,32,184,29,123,0,-120,0.4,False
4637,1F43,A,61,4701,1D9S,A,136,0.1928571428571428,27,140,30,79,4,-86,0.4,False
4637,1F43,A,61,4706,1CX1,A,153,0.1818181818181818,28,154,32,93,1,-98,0.4,False
4637,1F43,A,61,4716,1N4C,A,182,0.2021857923497267,37,183,23,122,1,-109,0.4,False
4637,1F43,A,61,4717,1F7W,A,144,0.2068965517241379,30,145,30,84,1,-85,0.4,False
4637,1F43,A,61,4735,1JYT,A,163,0.1818181818181818,30,165,29,104,2,-105,0.4,False
4637,1F43,A,61,4751,1IVM,A,130,0.2121212121212121,28,132,31,71,2,-76,0.4,False
4637,1F43,A,61,4775,1DUJ,A,187,0.1904761904761904,36,189,23,128,2,-117,0.4,False
4637,1F43,A,61,4779,1PLO,A,122,0.2177419354838709,27,124,32,63,2,-70,0.4,False
4637,1F43,A,61,4791,1JR6,A,138,0.1971830985915492,28,142,29,81,4,-86,0.4,False
4637,1F43,A,61,4797,1KD6,A,179,0.1657458563535911,30,181,29,120,2,-121,0.4,False
4637,1F43,A,61,4814,1LS4,A,164,0.1585365853658536,26,164,35,103,0,-112,0.4,False
4637,1F43,A,61,4825,1M58,A,106,0.2201834862385321,24,109,34,48,3,-61,0.4,False
4637,1F43,A,61,4841,1E91,A,85,0.25,22,88,36,27,3,-44,0.4,False
4641,1FO7,A,107,4661,1C15,A,97,0.1739130434782608,20,115,69,8,18,-75,0.4,False
4641,1FO7,A,107,4666,1DCZ,A,77,0.2347826086956521,27,115,42,8,38,-61,0.4,False
4641,1FO7,A,107,4677,1EXK,A,79,0.1909090909090909,21,110,55,3,31,-68,0.4,False
4641,1FO7,A,107,4721,1D8J,A,81,0.2521739130434782,29,115,44,8,34,-57,0.4,False
4641,1FO7,A,107,4740,1GH9,A,71,0.2142857142857142,24,112,42,5,41,-64,0.4,False
4641,1FO7,A,107,4752,1J9I,A,68,0.2105263157894736,24,114,37,7,46,-66,0.4,False
4641,1FO7,A,107,4757,1DV0,A,45,0.1401869158878504,15,107,30,0,62,-77,0.4,False
4641,1FO7,A,107,4759,1QPU,A,106,0.2184873949579832,26,119,68,12,13,-67,0.4,False
4641,1FO7,A,107,4771,1S62,A,102,0.2015503875968992,26,129,54,22,27,-77,0.4,False
4641,1FO7,A,107,4781,1F6U,A,55,0.2201834862385321,24,109,29,2,54,-61,0.4,False
4641,1FO7,A,107,4792,2AN7,A,83,0.2053571428571428,23,112,55,5,29,-66,0.4,False
4641,1FO7,A,107,4829,1JXS,A,98,0.2321428571428571,26,112,67,5,14,-60,0.4,False
4641,1FO7,A,107,4833,1G6E,A,87,0.2129629629629629,23,108,63,1,21,-62,0.4,False
4648,1FZT,A,211,4661,1C15,A,97,0.2372093023255814,51,215,42,4,118,-113,0.4,False
4648,1FZT,A,211,4666,1DCZ,A,77,0.2149532710280373,46,214,28,3,137,-122,0.4,False
4648,1FZT,A,211,4677,1EXK,A,79,0.1971830985915492,42,213,35,2,134,-129,0.4,False
4648,1FZT,A,211,4721,1D8J,A,81,0.219626168224299,47,214,31,3,133,-120,0.4,False
4648,1FZT,A,211,4740,1GH9,A,71,0.1813953488372093,39,215,28,4,144,-137,0.4,False
4648,1FZT,A,211,4752,1J9I,A,68,0.2075471698113207,44,212,23,1,144,-124,0.4,False
4648,1FZT,A,211,4757,1DV0,A,45,0.1516587677725118,32,211,13,0,166,-147,0.4,False
4648,1FZT,A,211,4759,1QPU,A,106,0.2580645161290322,56,217,44,6,111,-105,0.4,False
4648,1FZT,A,211,4771,1S62,A,102,0.2383177570093458,51,214,48,3,112,-112,0.4,False
4648,1FZT,A,211,4781,1F6U,A,55,0.1556603773584905,33,212,21,1,157,-146,0.4,False
4648,1FZT,A,211,4792,2AN7,A,83,0.2431192660550458,53,218,23,7,135,-112,0.4,False
4648,1FZT,A,211,4829,1JXS,A,98,0.2083333333333333,45,216,48,5,118,-126,0.4,False
4648,1FZT,A,211,4833,1G6E,A,87,0.2009345794392523,43,214,41,3,127,-128,0.4,False
4649,1G03,A,134,4661,1C15,A,97,0.2517482517482518,36,143,52,9,46,-71,0.4,False
4649,1G03,A,134,4666,1DCZ,A,77,0.2246376811594203,31,138,42,4,61,-76,0.4,False
4649,1G03,A,134,4677,1EXK,A,79,0.2086330935251798,29,139,45,5,60,-81,0.4,False
4649,1G03,A,134,4721,1D8J,A,81,0.2357142857142857,33,140,42,6,59,-74,0.4,False
4649,1G03,A,134,4740,1GH9,A,71,0.1838235294117647,25,136,44,2,65,-86,0.4,False
4649,1G03,A,134,4752,1J9I,A,68,0.2058823529411764,28,136,38,2,68,-80,0.4,False
4649,1G03,A,134,4757,1DV0,A,45,0.1897810218978102,26,137,16,3,92,-85,0.4,False
4649,1G03,A,134,4759,1QPU,A,106,0.2340425531914893,33,141,66,7,35,-75,0.4,False
4649,1G03,A,134,4771,1S62,A,102,0.2285714285714285,32,140,64,6,38,-76,0.4,False
4649,1G03,A,134,4781,1F6U,A,55,0.1678832116788321,23,137,29,3,82,-91,0.4,False
4649,1G03,A,134,4792,2AN7,A,83,0.2571428571428571,36,140,41,6,57,-68,0.4,False
4649,1G03,A,134,4829,1JXS,A,98,0.2340425531914893,33,141,58,7,43,-75,0.4,False
4649,1G03,A,134,4833,1G6E,A,87,0.1985294117647058,27,136,58,2,49,-82,0.4,False
4661,1C15,A,97,4664,1JZU,A,157,0.2468354430379747,39,158,57,61,1,-80,0.4,False
4661,1C15,A,97,4668,1IX5,A,151,0.2625,42,160,46,63,9,-76,0.4,False
4661,1C15,A,97,4688,1ILY,A,90,0.2660550458715596,29,109,49,12,19,-51,0.4,False
4661,1C15,A,97,4697,1D1N,A,99,0.2545454545454545,28,110,58,13,11,-54,0.4,False
4661,1C15,A,97,4700,1CF4,A,184,0.2210526315789473,42,190,49,93,6,-106,0.4,False
4661,1C15,A,97,4701,1D9S,A,136,0.2222222222222222,32,144,57,47,8,-80,0.4,False
4661,1C15,A,97,4706,1CX1,A,153,0.2142857142857142,33,154,63,57,1,-88,0.4,False
4661,1C15,A,97,4716,1N4C,A,182,0.2162162162162162,40,185,54,88,3,-105,0.4,False
4661,1C15,A,97,4717,1F7W,A,144,0.2416107382550335,36,149,56,52,5,-77,0.4,False
4661,1C15,A,97,4735,1JYT,A,163,0.2662721893491124,45,169,46,72,6,-79,0.4,False
4661,1C15,A,97,4751,1IVM,A,130,0.2340425531914893,33,141,53,44,11,-75,0.4,False
4661,1C15,A,97,4775,1DUJ,A,187,0.2146596858638743,41,191,52,94,4,-109,0.4,False
4661,1C15,A,97,4779,1PLO,A,122,0.2290076335877862,30,131,58,34,9,-71,0.4,False
4661,1C15,A,97,4791,1JR6,A,138,0.2176870748299319,32,147,56,50,9,-83,0.4,False
4661,1C15,A,97,4797,1KD6,A,179,0.2166666666666666,39,180,57,83,1,-102,0.4,False
4661,1C15,A,97,4814,1LS4,A,164,0.2321428571428571,39,168,54,71,4,-90,0.4,False
4661,1C15,A,97,4825,1M58,A,106,0.2540983606557377,31,122,50,25,16,-60,0.4,False
4661,1C15,A,97,4841,1E91,A,85,0.2641509433962264,28,106,48,9,21,-50,0.4,False
4664,1JZU,A,157,4666,1DCZ,A,77,0.2236024844720497,36,161,37,4,84,-89,0.4,False
4664,1JZU,A,157,4677,1EXK,A,79,0.1987577639751552,32,161,43,4,82,-97,0.4,False
4664,1JZU,A,157,4721,1D8J,A,81,0.2049689440993788,33,161,44,4,80,-95,0.4,False
4664,1JZU,A,157,4740,1GH9,A,71,0.2101910828025477,33,157,38,0,86,-91,0.4,False
4664,1JZU,A,157,4752,1J9I,A,68,0.2389937106918239,38,159,28,2,91,-83,0.4,False
4664,1JZU,A,157,4757,1DV0,A,45,0.1761006289308176,28,159,15,2,114,-103,0.4,False
4664,1JZU,A,157,4759,1QPU,A,106,0.2422360248447205,39,161,63,4,55,-83,0.4,False
4664,1JZU,A,157,4771,1S62,A,102,0.2275449101796407,38,167,54,10,65,-91,0.4,False
4664,1JZU,A,157,4781,1F6U,A,55,0.18125,29,160,23,3,105,-102,0.4,False
4664,1JZU,A,157,4792,2AN7,A,83,0.225,36,160,44,3,77,-88,0.4,False
4664,1JZU,A,157,4829,1JXS,A,98,0.2147239263803681,35,163,57,6,65,-93,0.4,False
4664,1JZU,A,157,4833,1G6E,A,87,0.2147239263803681,35,163,46,6,76,-93,0.4,False
4666,1DCZ,A,77,4668,1IX5,A,151,0.2628205128205128,41,156,31,79,5,-74,0.4,False
4666,1DCZ,A,77,4688,1ILY,A,90,0.297029702970297,30,101,36,24,11,-41,0.4,False
4666,1DCZ,A,77,4697,1D1N,A,99,0.2818181818181818,31,110,35,33,11,-48,0.4,False
4666,1DCZ,A,77,4700,1CF4,A,184,0.2291666666666666,44,192,25,115,8,-104,0.4,False
4666,1DCZ,A,77,4701,1D9S,A,136,0.2605633802816901,37,142,34,65,6,-68,0.4,False
4666,1DCZ,A,77,4706,1CX1,A,153,0.2337662337662337,36,154,40,77,1,-82,0.4,False
4666,1DCZ,A,77,4716,1N4C,A,182,0.217391304347826,40,184,35,107,2,-104,0.4,False
4666,1DCZ,A,77,4717,1F7W,A,144,0.2244897959183673,33,147,41,70,3,-81,0.4,False
4666,1DCZ,A,77,4735,1JYT,A,163,0.2121212121212121,35,165,40,88,2,-95,0.4,False
4666,1DCZ,A,77,4751,1IVM,A,130,0.2238805970149253,30,134,43,57,4,-74,0.4,False
4666,1DCZ,A,77,4775,1DUJ,A,187,0.2052631578947368,39,190,35,113,3,-112,0.4,False
4666,1DCZ,A,77,4779,1PLO,A,122,0.1935483870967742,24,124,51,47,2,-76,0.4,False
4666,1DCZ,A,77,4791,1JR6,A,138,0.2553191489361702,36,141,38,64,3,-69,0.4,False
4666,1DCZ,A,77,4797,1KD6,A,179,0.2349726775956284,43,183,30,106,4,-97,0.4,False
4666,1DCZ,A,77,4814,1LS4,A,164,0.2155688622754491,36,167,38,90,3,-95,0.4,False
4666,1DCZ,A,77,4825,1M58,A,106,0.1909090909090909,21,110,52,33,4,-68,0.4,False
4666,1DCZ,A,77,4841,1E91,A,85,0.2421052631578947,23,95,44,18,10,-49,0.4,False
4668,1IX5,A,151,4677,1EXK,A,79,0.2317880794701986,35,151,44,0,72,-81,0.4,False
4668,1IX5,A,151,4721,1D8J,A,81,0.2236842105263158,34,152,46,1,71,-84,0.4,False
4668,1IX5,A,151,4740,1GH9,A,71,0.2091503267973856,32,153,37,2,82,-89,0.4,False
4668,1IX5,A,151,4752,1J9I,A,68,0.2549019607843137,39,153,27,2,85,-75,0.4,False
4668,1IX5,A,151,4757,1DV0,A,45,0.1854304635761589,28,151,17,0,106,-95,0.4,False
4668,1IX5,A,151,4759,1QPU,A,106,0.2337662337662337,36,154,67,3,48,-82,0.4,False
4668,1IX5,A,151,4771,1S62,A,102,0.2515723270440251,40,159,54,8,57,-79,0.4,False
4668,1IX5,A,151,4781,1F6U,A,55,0.1764705882352941,27,153,26,2,98,-99,0.4,False
4668,1IX5,A,151,4792,2AN7,A,83,0.2387096774193548,37,155,42,4,72,-81,0.4,False
4668,1IX5,A,151,4829,1JXS,A,98,0.2287581699346405,35,153,61,2,55,-83,0.4,False
4668,1IX5,A,151,4833,1G6E,A,87,0.2272727272727272,35,154,49,3,67,-84,0.4,False
4677,1EXK,A,79,4688,1ILY,A,90,0.2452830188679245,26,106,37,27,16,-54,0.4,False
4677,1EXK,A,79,4697,1D1N,A,99,0.2545454545454545,28,110,40,31,11,-54,0.4,False
4677,1EXK,A,79,4700,1CF4,A,184,0.1871657754010695,35,187,41,108,3,-117,0.4,False
4677,1EXK,A,79,4701,1D9S,A,136,0.2142857142857142,30,140,45,61,4,-80,0.4,False
4677,1EXK,A,79,4706,1CX1,A,153,0.2129032258064516,33,155,44,76,2,-89,0.4,False
4677,1EXK,A,79,4716,1N4C,A,182,0.1576086956521739,29,184,48,105,2,-126,0.4,False
4677,1EXK,A,79,4717,1F7W,A,144,0.2244897959183673,33,147,43,68,3,-81,0.4,False
4677,1EXK,A,79,4735,1JYT,A,163,0.1939393939393939,32,165,45,86,2,-101,0.4,False
4677,1EXK,A,79,4751,1IVM,A,130,0.225563909774436,30,133,46,54,3,-73,0.4,False
4677,1EXK,A,79,4775,1DUJ,A,187,0.1979166666666666,38,192,36,113,5,-116,0.4,False
4677,1EXK,A,79,4779,1PLO,A,122,0.2016129032258064,25,124,52,45,2,-74,0.4,False
4677,1EXK,A,79,4791,1JR6,A,138,0.25,37,148,32,69,10,-74,0.4,False
4677,1EXK,A,79,4797,1KD6,A,179,0.1933701657458563,35,181,42,102,2,-111,0.4,False
4677,1EXK,A,79,4814,1LS4,A,164,0.1696969696969697,28,165,50,86,1,-109,0.4,False
4677,1EXK,A,79,4825,1M58,A,106,0.2242990654205607,24,107,54,28,1,-59,0.4,False
4677,1EXK,A,79,4841,1E91,A,85,0.2105263157894736,20,95,49,16,10,-55,0.4,False
4688,1ILY,A,90,4721,1D8J,A,81,0.2621359223300971,27,103,41,13,22,-49,0.4,False
4688,1ILY,A,90,4740,1GH9,A,71,0.2626262626262626,26,99,36,9,28,-47,0.4,False
4688,1ILY,A,90,4752,1J9I,A,68,0.28125,27,96,35,6,28,-42,0.4,False
4688,1ILY,A,90,4757,1DV0,A,45,0.2197802197802197,20,91,24,1,46,-51,0.4,False
4688,1ILY,A,90,4759,1QPU,A,106,0.2432432432432432,27,111,58,21,5,-57,0.4,False
4688,1ILY,A,90,4771,1S62,A,102,0.2678571428571428,30,112,50,22,10,-52,0.4,False
4688,1ILY,A,90,4781,1F6U,A,55,0.217391304347826,20,92,33,2,37,-52,0.4,False
4688,1ILY,A,90,4792,2AN7,A,83,0.28,28,100,45,10,17,-44,0.4,False
4688,1ILY,A,90,4829,1JXS,A,98,0.2522522522522522,28,111,49,21,13,-55,0.4,False
4688,1ILY,A,90,4833,1G6E,A,87,0.2254901960784313,23,102,52,12,15,-56,0.4,False
4697,1D1N,A,99,4721,1D8J,A,81,0.25,27,108,45,9,27,-54,0.4,False
4697,1D1N,A,99,4740,1GH9,A,71,0.2621359223300971,27,103,40,4,32,-49,0.4,False
4697,1D1N,A,99,4752,1J9I,A,68,0.2621359223300971,27,103,37,4,35,-49,0.4,False
4697,1D1N,A,99,4757,1DV0,A,45,0.2254901960784313,23,102,19,3,57,-56,0.4,False
4697,1D1N,A,99,4759,1QPU,A,106,0.28,35,125,45,26,19,-55,0.4,False
4697,1D1N,A,99,4771,1S62,A,102,0.2288135593220339,27,118,56,19,16,-64,0.4,False
4697,1D1N,A,99,4781,1F6U,A,55,0.2352941176470588,24,102,28,3,47,-54,0.4,False
4697,1D1N,A,99,4792,2AN7,A,83,0.2612612612612612,29,111,42,12,28,-53,0.4,False
4697,1D1N,A,99,4829,1JXS,A,98,0.2792792792792792,31,111,55,12,13,-49,0.4,False
4697,1D1N,A,99,4833,1G6E,A,87,0.2169811320754717,23,106,57,7,19,-60,0.4,False
4700,1CF4,A,184,4721,1D8J,A,81,0.2169312169312169,41,189,35,5,108,-107,0.4,False
4700,1CF4,A,184,4740,1GH9,A,71,0.202127659574468,38,188,29,4,117,-112,0.4,False
4700,1CF4,A,184,4752,1J9I,A,68,0.1978609625668449,37,187,28,3,119,-113,0.4,False
4700,1CF4,A,184,4757,1DV0,A,45,0.1521739130434782,28,184,17,0,139,-128,0.4,False
4700,1CF4,A,184,4759,1QPU,A,106,0.2486772486772486,47,189,54,5,83,-95,0.4,False
4700,1CF4,A,184,4771,1S62,A,102,0.231578947368421,44,190,52,6,88,-102,0.4,False
4700,1CF4,A,184,4781,1F6U,A,55,0.1576086956521739,29,184,26,0,129,-126,0.4,False
4700,1CF4,A,184,4792,2AN7,A,83,0.2074468085106383,39,188,40,4,105,-110,0.4,False
4700,1CF4,A,184,4829,1JXS,A,98,0.2116402116402116,40,189,53,5,91,-109,0.4,False
4700,1CF4,A,184,4833,1G6E,A,87,0.2054054054054054,38,185,48,1,98,-109,0.4,False
4701,1D9S,A,136,4721,1D8J,A,81,0.217391304347826,30,138,49,2,57,-78,0.4,False
4701,1D9S,A,136,4740,1GH9,A,71,0.1956521739130435,27,138,42,2,67,-84,0.4,False
4701,1D9S,A,136,4752,1J9I,A,68,0.2101449275362318,29,138,37,2,70,-80,0.4,False
4701,1D9S,A,136,4757,1DV0,A,45,0.1739130434782608,24,138,19,2,93,-90,0.4,False
